person,gender_Label,death_Label,job_Label,religion_Label,country_Label,language_Label
http://www.wikidata.org/entity/Q989,male,natural causes,Esperantist,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,Esperantist,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q989,male,natural causes,human rights activist,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,human rights activist,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q989,male,natural causes,university teacher,Catholic Church,Poland,Esperanto
http://www.wikidata.org/entity/Q989,male,natural causes,university teacher,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q1035,male,natural causes,naturalist,agnosticism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,naturalist,Anglicanism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,naturalist,agnosticism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,naturalist,Anglicanism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,geologist,agnosticism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,geologist,Anglicanism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,geologist,agnosticism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,geologist,Anglicanism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,entomologist,agnosticism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,entomologist,Anglicanism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,entomologist,agnosticism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,entomologist,Anglicanism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,travel writer,agnosticism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,travel writer,Anglicanism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,travel writer,agnosticism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,travel writer,Anglicanism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,explorer,agnosticism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,explorer,Anglicanism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,explorer,agnosticism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,explorer,Anglicanism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,ethologist,agnosticism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,ethologist,Anglicanism,United Kingdom of Great Britain and Ireland,English
http://www.wikidata.org/entity/Q1035,male,natural causes,ethologist,agnosticism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1035,male,natural causes,ethologist,Anglicanism,United Kingdom of Great Britain and Ireland,English language in England
http://www.wikidata.org/entity/Q1047,male,natural causes,writer,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,writer,Hinduism,India,English
http://www.wikidata.org/entity/Q1047,male,natural causes,writer,Hinduism,British Raj,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,writer,Hinduism,British Raj,English
http://www.wikidata.org/entity/Q1047,male,natural causes,lawyer,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,lawyer,Hinduism,India,English
http://www.wikidata.org/entity/Q1047,male,natural causes,lawyer,Hinduism,British Raj,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,lawyer,Hinduism,British Raj,English
http://www.wikidata.org/entity/Q1047,male,natural causes,politician,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,politician,Hinduism,India,English
http://www.wikidata.org/entity/Q1047,male,natural causes,politician,Hinduism,British Raj,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,politician,Hinduism,British Raj,English
http://www.wikidata.org/entity/Q1047,male,natural causes,statesman,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,statesman,Hinduism,India,English
http://www.wikidata.org/entity/Q1047,male,natural causes,statesman,Hinduism,British Raj,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,statesman,Hinduism,British Raj,English
http://www.wikidata.org/entity/Q1047,male,natural causes,barrister,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,barrister,Hinduism,India,English
http://www.wikidata.org/entity/Q1047,male,natural causes,barrister,Hinduism,British Raj,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,barrister,Hinduism,British Raj,English
http://www.wikidata.org/entity/Q1047,male,natural causes,trade unionist,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,trade unionist,Hinduism,India,English
http://www.wikidata.org/entity/Q1047,male,natural causes,trade unionist,Hinduism,British Raj,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,trade unionist,Hinduism,British Raj,English
http://www.wikidata.org/entity/Q1047,male,natural causes,autobiographer,Hinduism,India,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,autobiographer,Hinduism,India,English
http://www.wikidata.org/entity/Q1047,male,natural causes,autobiographer,Hinduism,British Raj,Hindi
http://www.wikidata.org/entity/Q1047,male,natural causes,autobiographer,Hinduism,British Raj,English
http://www.wikidata.org/entity/Q1064,male,natural causes,writer,Catholicism,Kingdom of Italy,French
http://www.wikidata.org/entity/Q1064,male,natural causes,writer,Catholicism,Kingdom of Italy,Italian
http://www.wikidata.org/entity/Q1064,male,natural causes,writer,Catholicism,Kingdom of Italy,Lombard
http://www.wikidata.org/entity/Q1064,male,natural causes,poet,Catholicism,Kingdom of Italy,French
http://www.wikidata.org/entity/Q1064,male,natural causes,poet,Catholicism,Kingdom of Italy,Italian
http://www.wikidata.org/entity/Q1064,male,natural causes,poet,Catholicism,Kingdom of Italy,Lombard
http://www.wikidata.org/entity/Q1064,male,natural causes,politician,Catholicism,Kingdom of Italy,French
http://www.wikidata.org/entity/Q1064,male,natural causes,politician,Catholicism,Kingdom of Italy,Italian
http://www.wikidata.org/entity/Q1064,male,natural causes,politician,Catholicism,Kingdom of Italy,Lombard
http://www.wikidata.org/entity/Q1064,male,natural causes,novelist,Catholicism,Kingdom of Italy,French
http://www.wikidata.org/entity/Q1064,male,natural causes,novelist,Catholicism,Kingdom of Italy,Italian
http://www.wikidata.org/entity/Q1064,male,natural causes,novelist,Catholicism,Kingdom of Italy,Lombard
http://www.wikidata.org/entity/Q1260,male,natural causes,lawyer,Catholicism,Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,lawyer,Catholicism,Nazi Germany,German
http://www.wikidata.org/entity/Q1260,male,natural causes,lawyer,Catholicism,Federal State of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,lawyer,Catholicism,Republic of German-Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,lawyer,Catholicism,First Republic of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,United Nations Secretary-General,Catholicism,Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,United Nations Secretary-General,Catholicism,Nazi Germany,German
http://www.wikidata.org/entity/Q1260,male,natural causes,United Nations Secretary-General,Catholicism,Federal State of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,United Nations Secretary-General,Catholicism,Republic of German-Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,United Nations Secretary-General,Catholicism,First Republic of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,politician,Catholicism,Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,politician,Catholicism,Nazi Germany,German
http://www.wikidata.org/entity/Q1260,male,natural causes,politician,Catholicism,Federal State of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,politician,Catholicism,Republic of German-Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,politician,Catholicism,First Republic of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,diplomat,Catholicism,Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,diplomat,Catholicism,Nazi Germany,German
http://www.wikidata.org/entity/Q1260,male,natural causes,diplomat,Catholicism,Federal State of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,diplomat,Catholicism,Republic of German-Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,diplomat,Catholicism,First Republic of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,soldier,Catholicism,Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,soldier,Catholicism,Nazi Germany,German
http://www.wikidata.org/entity/Q1260,male,natural causes,soldier,Catholicism,Federal State of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,soldier,Catholicism,Republic of German-Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,soldier,Catholicism,First Republic of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,autobiographer,Catholicism,Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,autobiographer,Catholicism,Nazi Germany,German
http://www.wikidata.org/entity/Q1260,male,natural causes,autobiographer,Catholicism,Federal State of Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,autobiographer,Catholicism,Republic of German-Austria,German
http://www.wikidata.org/entity/Q1260,male,natural causes,autobiographer,Catholicism,First Republic of Austria,German
http://www.wikidata.org/entity/Q1264,male,natural causes,writer,Buddhism,Myanmar,Burmese
http://www.wikidata.org/entity/Q1264,male,natural causes,politician,Buddhism,Myanmar,Burmese
http://www.wikidata.org/entity/Q1264,male,natural causes,diplomat,Buddhism,Myanmar,Burmese
http://www.wikidata.org/entity/Q1339,male,natural causes,composer,Lutheranism,Saxe-Eisenach,German
http://www.wikidata.org/entity/Q1427,male,natural causes,politician,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1427,male,natural causes,sovereign,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1430,male,natural causes,politician,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1430,male,natural causes,politician,religion in ancient Rome,Ancient Rome,Ancient Greek
http://www.wikidata.org/entity/Q1430,male,natural causes,philosopher,religion in ancient Rome,Ancient Rome,Latin
http://www.wikidata.org/entity/Q1430,male,natural causes,philosopher,religion in ancient Rome,Ancient Rome,Ancient Greek
http://www.wikidata.org/entity/Q1442,male,natural causes,military personnel,religion in ancient Rome,Roman Empire,Latin
http://www.wikidata.org/entity/Q1442,male,natural causes,military personnel,religion in ancient Rome,Roman Empire,Ancient Greek
http://www.wikidata.org/entity/Q1442,male,natural causes,military personnel,religion in ancient Rome,Roman Empire,Phoenician
http://www.wikidata.org/entity/Q1442,male,natural causes,politician,religion in ancient Rome,Roman Empire,Latin
http://www.wikidata.org/entity/Q1442,male,natural causes,politician,religion in ancient Rome,Roman Empire,Ancient Greek
http://www.wikidata.org/entity/Q1442,male,natural causes,politician,religion in ancient Rome,Roman Empire,Phoenician
http://www.wikidata.org/entity/Q1463,male,natural causes,lawyer,Catholic Church,Philippines,English
http://www.wikidata.org/entity/Q1463,male,natural causes,politician,Catholic Church,Philippines,English
http://www.wikidata.org/entity/Q1463,male,natural causes,entrepreneur,Catholic Church,Philippines,English
http://www.wikidata.org/entity/Q1615,male,natural causes,astronaut,deism,United States of America,English
http://www.wikidata.org/entity/Q1615,male,natural causes,professor,deism,United States of America,English
http://www.wikidata.org/entity/Q1615,male,natural causes,test pilot,deism,United States of America,English
http://www.wikidata.org/entity/Q1615,male,natural causes,United States Naval Aviator,deism,United States of America,English
http://www.wikidata.org/entity/Q1615,male,natural causes,aerospace engineer,deism,United States of America,English
